EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability ++	16535021; 9797268; 25575592	1768
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability +++	21080212; 11371185; 11371186; 100053612; 100056519	1769
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability +	29108954; 19426845; 21630044; 15177165; 16233122; 100488650; 100518050	1770
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability ++	16535021	1771
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability ++++	16247799	1772
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability +	7783614	1773
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	FRENDA	16233122	1774
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability ++	12925805; 15464606; 15989268; 16059689; 17258452	1775
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1776
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1777
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1778
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1779
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1780
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1781
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1782
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1783
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1784
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1785
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1786
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1787
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1788
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1789
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1790
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1791
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1792
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1793
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1794
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1795
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1796
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1797
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	0	1798
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1799
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1800
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1801
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1802
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1803
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1804
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1805
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1806
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1807
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1808
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1809
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1810
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1811
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1812
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1813
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1814
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1815
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1816
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1817
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1818
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1819
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1820
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		12925805; 16247799; 18083821	1821
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga neapolitana	AMENDA reliability ++++	8920196	1822
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga neapolitana	AMENDA reliability ++	17006740; 9113732	1823
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga petrophila RKU-1	AMENDA reliability ++++	21070746	1824
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga sp.	AMENDA reliability +	9676238	1825
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga sp. strain FjSS3-B.1	AMENDA reliability ++	1650183	1826
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermus	FRENDA	28174620	1827
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermus brockianus	FRENDA	28174620	1828
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris	FRENDA	7764332; 1622204	1829
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris		27900528; 0; 27900528; 28728936	1830
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris Co3Bag1		27900528; 27900528	1831
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris Co3Bag1		27900528; 27900528	1832
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielaviopsis paradoxa	FRENDA	9414565	1833
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		tobacco mosaic virus	FRENDA	16667541	1834
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Torulaspora	AMENDA reliability ++	18219522	1835
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes cinnabarina	FRENDA	12381136	1836
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes hirsuta		27428	1837
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes hirsuta	AMENDA reliability ++++	27428	1838
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes hirsuta	AMENDA reliability ++	1248782	1839
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes versicolor	FRENDA	16125911; 16348009	1840
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes villosa	AMENDA reliability ++	21643708	1841
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma	AMENDA reliability +	1953300; 19379821; 11262045; 11472517; 100069518; 16667971	1842
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma	AMENDA reliability ++	3922355; 16652352; 18167459; 20838850	1843
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma	FRENDA	100124515; 12018253; 18425608; 18478384; 12072952; 19861137; 7856404; 28674832; 25093270	1844
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma	AMENDA reliability ++	20884202; 10517830; 20097821; 8243636; 16279951; 25432348	1845
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma atroviride	FRENDA	100124515	1846
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum	AMENDA reliability ++	22745025; 9335170	1847
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum	FRENDA	100028391	1848
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum		18576588; 0; 0; 9335170; 18489109	1849
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum	AMENDA reliability +	18576588; 8662186	1850
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum	AMENDA reliability ++++	19734721	1851
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum ATCC 42459		18489109	1852
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma inhamatum		18607546	1853
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma koningii G-39	AMENDA reliability ++	1910330	1854
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F8W669	Trichoderma longibrachiatum		25248993	1855
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum		0	1856
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	FRENDA	17168294; 1761053; 100142907; 10862906	1857
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	AMENDA reliability ++	11424701	1858
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	beta-xylanase M2	19096939	1859
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	AMENDA reliability ++	11714353; 12047093; 23517495; 12842109; 17393541; 15327361; 16652352	1860
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	AMENDA reliability ++++	16983650; 15213390; 17704573; 21301107	1861
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	AMENDA reliability +	19459708; 20946595; 100514397	1862
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum CS-185		0	1863
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma orientale	AMENDA reliability +	28674832	1864
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B2CNY5	Trichoderma reesei	gene xyn2	19527524	1865
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B2CNY5	Trichoderma reesei	Xyn2 or Rut C-30; gene xyn2	19556747	1866
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	LC132960	Trichoderma reesei	codon-optimized gene	27138202	1867
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P36217	Trichoderma reesei		16139382; 22878642	1868
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P36218	Trichoderma reesei	xylanase II	11917150	1869
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	2 xylanases	9335170	1870
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	gene xyn2	0; 20064285; 19426845	1871
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei		0; 9335171; 11377763; 17475200; 17988729; 23241981; 25784958; 25854601	1872
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	FRENDA	8702278; 16232662; 16644051; 29417196; 9726860; 23796490; 8987553; 12072952; 19861137; 100028391; 19916911; 19527524; 12721409; 9020869; 11553760	1873
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability ++	18478386; 25441441; 9335171; 24419374; 16473771; 18006303; 19356131; 19556747; 14740196; 15607187; 20097821; 26749525; 15974006	1874
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability +++	11722900; 11762599; 16790934	1875
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability ++	26433794; 20884202; 24008227; 9203336; 17549471; 1369024; 2500377; 22583625; 7827044; 7988708; 8377206; 15917610; 21741417; 9335170; 10517830; 17889523; 21708791; 14599014; 17416973; 11180071; 21538898; 25837503; 17475200; 17269676; 16139382; 25854601; 14660351; 20684306; 22790936; 23167779; 25434687; 8890913; 11954792; 12702349; 18725302; 23412069; 25158289	1876
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability ++++	11377763; 11917150; 17988729; 22878642; 27138202; 17384308; 10968632; 8013449; 8264524; 8755744; 8975597; 9626702; 10669403; 11368772; 15129722; 15278768; 15650852; 16520923; 22942394; 23519813; 24293155; 26672453	1877
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability +	1953300; 8366083; 8829371; 16038608; 26341165; 25135181; 25306430; 21861877; 19744245; 18425608; 19187498; 100042442; 100069518; 8390816; 8987538; 15602610; 10769193; 18752623; 15260499; 27112394; 12559729; 20064285; 19426845; 9753433; 9685681; 11257606; 11849507; 16348009; 18553694; 8898395; 10713213; 16524900; 25093270; 25276420; 28785310; 100272987	1878
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei PC-3-7	FRENDA	27388841	1879
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei PC-3-7	AMENDA reliability +++	18450486	1880
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM6a	AMENDA reliability ++	11954792	1881
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	FRENDA	16232662	1882
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	AMENDA reliability ++	15345427; 15974006	1883
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	AMENDA reliability ++	23412069	1884
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	AMENDA reliability ++++	20838850; 24178623	1885
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	AMENDA reliability +	1953300; 7856404; 25276420	1886
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B2CNY5	Trichoderma reesei RUT C-30	gene xyn2	19527524	1887
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2	19426845	1888
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2	19426845	1889
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2	19426845	1890
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2	19426845	1891
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2	19426845	1892
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2	19426845	1893
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2	19426845	1894
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2	19426845	1895
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2	19426845	1896
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability ++++	19556747; 15607187	1897
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability ++	23167779; 10669403	1898
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability ++	18478386; 24142357; 25080375; 14740196; 18725302	1899
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability +	22500898; 28366693; 7620815; 21861877; 7620813; 12018253; 18478384; 100069518; 18555361; 20696574; 19963023; 19527524; 9020869; 10849792; 19997787; 25093270	1900
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability +++	8390816; 12721409; 10713213; 16759853; 23100767; 26672443	1901
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp.	AMENDA reliability ++	15650848	1902
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp.	two acidic beta-endoxylanases EX1 and EX2	19527927	1903
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp.	aff. atroviride, GenBank Accession: HQ630969; aff. koningii, GenBank Accession: HQ630959; aff. lixii, GenBank Accession: HQ630960; aff. spirale, GenBank Accession: HQ630962	25784958	1904
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp.	AMENDA reliability ++	15895691	1905
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp. K9301	two acidic beta-endoxylanases EX1 and EX2	19527927	1906
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma virens	FRENDA	28856159	1907
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma virens		0	1908
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q9UVF9	Trichoderma viride	precursor	18320143	1909
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	AMENDA reliability ++	12443852; 10888491	1910
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	AMENDA reliability +++	16667971	1911
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride		0; 16663064; 16667971; 18776691; 18489109; 26917391; 26917391	1912
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	AMENDA reliability ++	12842109; 16292533; 20797853; 1872616; 8979352; 10499260; 16218687	1913
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	FRENDA	11262045; 16666504; 16668223; 16653055; 16667541; 16668506	1914
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	AMENDA reliability +	8829371; 16663064; 9291623; 16667926; 100151364; 100158518	1915
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichonympha agilis	FRENDA	12769907	1916
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triscelophorus monosporus	AMENDA reliability ++	15180156	1917
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	50% Belgian, 35% German, and 15% French wheat varieties	17061829	1918
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	two wheat varieties, Legat and Astuce; varieties Legat and Astuce, additionally microbial washed off activity of endoxylanase is investigated	18303843	1919
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum		17661495; 100109447	1920
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	AMENDA reliability ++++	17269676; 17061829; 20102532; 16517552; 24610675; 10520258; 11139386; 12365463; 15212483; 16218687; 16279951; 23273277	1921
