synonyms	ec_number	recommended_name
GPAT	2.4.2.14	amidophosphoribosyltransferase
phosphoribosylamidotransferase	2.4.2.14	amidophosphoribosyltransferase
APRT	2.4.2.14	amidophosphoribosyltransferase
PPAT	2.4.2.14	amidophosphoribosyltransferase
amido phosphoribosyltransferase	2.4.2.14	amidophosphoribosyltransferase
phosphoribosyl amidotransferase	2.4.2.14	amidophosphoribosyltransferase
glutamine 5-phosphoribosylpyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
GPATase	2.4.2.14	amidophosphoribosyltransferase
phosphorylase, guanosine	2.4.2.15	guanosine phosphorylase
UAR phosphorylase	2.4.2.16	urate-ribonucleotide phosphorylase
phosphorylase, urate ribonucleotide	2.4.2.16	urate-ribonucleotide phosphorylase
urate ribonucleotide phosphorylase	2.4.2.16	urate-ribonucleotide phosphorylase
urate-ribonucleotide:orthophosphate D-ribosyltransferase	2.4.2.16	urate-ribonucleotide phosphorylase
1-(5-phospho-D-ribosyl)-ATP:pyrophosphatephospho-alpha-D-ribosyltransferase	2.4.2.17	ATP phosphoribosyltransferase
phosphoribosyl-ATP pyrophosphorylase	2.4.2.17	ATP phosphoribosyltransferase
phosphoribosyltransferase, adenosine triphosphate	2.4.2.17	ATP phosphoribosyltransferase
phosphoribosyl ATP synthetase	2.4.2.17	ATP phosphoribosyltransferase
phosphoribosyl ATP:pyrophosphate phosphoribosyltransferase	2.4.2.17	ATP phosphoribosyltransferase
phosphoribosyl-ATP:pyrophosphate-phosphoribosyl phosphotransferase	2.4.2.17	ATP phosphoribosyltransferase
phosphoribosyladenosine triphosphate pyrophosphorylase	2.4.2.17	ATP phosphoribosyltransferase
phosphoribosyladenosine triphosphate synthetase	2.4.2.17	ATP phosphoribosyltransferase
ATP-PRT1	2.4.2.17	ATP phosphoribosyltransferase
ATP-PRT2	2.4.2.17	ATP phosphoribosyltransferase
ATP-phosphoribosyl transferase	2.4.2.17	ATP phosphoribosyltransferase
adenosine triphosphate phosphoribosyltransferase	2.4.2.17	ATP phosphoribosyltransferase
HisGL	2.4.2.17	ATP phosphoribosyltransferase
ATP-phosphoribosyltransferase	2.4.2.17	ATP phosphoribosyltransferase
ATP-PRT	2.4.2.17	ATP phosphoribosyltransferase
ATP phosphoribosyl transferase	2.4.2.17	ATP phosphoribosyltransferase
HisG	2.4.2.17	ATP phosphoribosyltransferase
ATP-PRTase	2.4.2.17	ATP phosphoribosyltransferase
ATP phosphoribosyltransferase	2.4.2.17	ATP phosphoribosyltransferase
ATP phosphoribosyl transferase complex	2.4.2.17	ATP phosphoribosyltransferase
N-1-(5'-phosphoribosyl)-ATP transferase	2.4.2.17	ATP phosphoribosyltransferase
phosphoribosyl-anthranilate pyrophosphorylase	2.4.2.18	anthranilate phosphoribosyltransferase
anthranilate-5-phosphoribosylphosphate phosphoribosyltransferase	2.4.2.18	anthranilate phosphoribosyltransferase
PRT	2.4.2.18	anthranilate phosphoribosyltransferase
PR transferase	2.4.2.18	anthranilate phosphoribosyltransferase
phosphoribosyltransferase, anthranilate	2.4.2.18	anthranilate phosphoribosyltransferase
anthranilate 5-phosphoribosylpyrophosphate phosphoribosyltransferase	2.4.2.18	anthranilate phosphoribosyltransferase
anthranilate phosphoribosylpyrophosphate phosphoribosyltransferase	2.4.2.18	anthranilate phosphoribosyltransferase
phosphoribosylanthranilate pyrophosphorylase	2.4.2.18	anthranilate phosphoribosyltransferase
anthranilate-PP-ribose-P phosphoribosyltransferase	2.4.2.18	anthranilate phosphoribosyltransferase
in some organisms, this enzyme ispart of a multifunctional protein together with one or more othercomponents of the system for biosynthesis of tryptophan (EC 4.1.1.48,EC 4.1.3.27, EC 4.2.1.20, EC 5.3.1.24)	2.4.2.18	anthranilate phosphoribosyltransferase
Trp D	2.4.2.18	anthranilate phosphoribosyltransferase
bifunctionalenzyme EC 4.1.3.27, 2.4.2.18	2.4.2.18	anthranilate phosphoribosyltransferase
anthranilate PRT	2.4.2.18	anthranilate phosphoribosyltransferase
AnPRT	2.4.2.18	anthranilate phosphoribosyltransferase
ssTrpD	2.4.2.18	anthranilate phosphoribosyltransferase
anthranilate phosphoribosyltransferase	2.4.2.18	anthranilate phosphoribosyltransferase
ssAnPRT	2.4.2.18	anthranilate phosphoribosyltransferase
sAnPRT	2.4.2.18	anthranilate phosphoribosyltransferase
gene name	2.4.2.18	anthranilate phosphoribosyltransferase
locus name	2.4.2.18	anthranilate phosphoribosyltransferase
Pat	2.4.2.18	anthranilate phosphoribosyltransferase
phosphoribosylanthranilate transferase	2.4.2.18	anthranilate phosphoribosyltransferase
TrpD	2.4.2.18	anthranilate phosphoribosyltransferase
nicotinate-nucleotide pyrophosphorylase (carboxylating)	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
nicotinate-nucleotide:pyrophosphate phospho-alpha-D-ribosyltransferase(decarboxylating)	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
quinolinate phosphoribosyltransferase (decarboxylating)	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
pyrophosphorylase, nicotinate mononucleotide (carboxylating)	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
NAD pyrophosphorylase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
nicotinate mononucleotide pyrophosphorylase (carboxylating) (EC2.4.2.19)	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
quinolinic phosphoribosyltransferase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
general stress protein 70	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
GSP70	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
QPRTase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
quinolinate phosphoribosyltransferase [decarboxylating]	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
gene name	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
quinolinate phosphoribosyltransferase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
QAPRTase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
type II quinolinic acid phosphoribosyltransferase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
Hp-QAPRTase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
type II quinolic acid phosphoribosyltransferase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
TM1645	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
quinolate phosphoribosyltransferase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
human QPRTase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
QPRT	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
quinolinic acid phosphoribosyltransferase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
quinolinate phosphoribosyl transferase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
BNA6	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
quinolinate phosphoribosyltransferase 2	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
QPT2	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
quinolinate phosphoribosyltransferase 1	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
QPT1	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
locus name	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
gene name	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
QPRTase	2.4.2.19	nicotinate-nucleotide diphosphorylase (carboxylating)
Py-NPase	2.4.2.2	pyrimidine-nucleoside phosphorylase
phosphorylase, pyrimidine nucleoside	2.4.2.2	pyrimidine-nucleoside phosphorylase
pyrimidine ribonucleoside phosphorylase	2.4.2.2	pyrimidine-nucleoside phosphorylase
TTHA1771	2.4.2.2	pyrimidine-nucleoside phosphorylase
PYNP	2.4.2.2	pyrimidine-nucleoside phosphorylase
pyrimidine nucleoside phosphorylase	2.4.2.2	pyrimidine-nucleoside phosphorylase
pynpase	2.4.2.2	pyrimidine-nucleoside phosphorylase
dioxotetrahydropyrimidine-ribonucleotide pyrophosphorylase	2.4.2.20	dioxotetrahydropyrimidine phosphoribosyltransferase
phosphoribosyltransferase, dioxotetrahydropyrimidine	2.4.2.20	dioxotetrahydropyrimidine phosphoribosyltransferase
dioxotetrahydropyrimidine phosphoribosyl transferase	2.4.2.20	dioxotetrahydropyrimidine phosphoribosyltransferase
dioxotetrahydropyrimidine ribonucleotide pyrophosphorylase	2.4.2.20	dioxotetrahydropyrimidine phosphoribosyltransferase
2,4-dioxotetrahydropyrimidine-nucleotide:pyrophosphatephospho-alpha-D-ribosyltransferase	2.4.2.20	dioxotetrahydropyrimidine phosphoribosyltransferase
uracil pyrophosphorylase	2.4.2.20	dioxotetrahydropyrimidine phosphoribosyltransferase
phosphoribosyltransferase, nicotinatemononucleotide-dimethylbenzimidazole	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
nicotinate mononucleotide-dimethylbenzimidazolephosphoribosyltransferase	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
nicotinate ribonucleotide:benzimidazole (adenine)phosphoribosyltransferase	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
N(1)-alpha-phosphoribosyltransferase	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
N1-alpha-phosphoribosyltransferase	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
NN:DBI PRT	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
CobT	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
5,6-dimethylbenzimidazole phosphoribosyltransferase	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
ArsAB	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
SoArsAB	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
CobT2	2.4.2.21	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
5-phospho-alpha-D-ribose-1-diphosphate:xanthinephospho-D-ribosyltransferase	2.4.2.22	xanthine phosphoribosyltransferase
Xan phosphoribosyltransferase	2.4.2.22	xanthine phosphoribosyltransferase
phosphoribosyltransferase, xanthine	2.4.2.22	xanthine phosphoribosyltransferase
xanthosine 5'-phosphate pyrophosphorylase	2.4.2.22	xanthine phosphoribosyltransferase
xanthylate pyrophosphorylase	2.4.2.22	xanthine phosphoribosyltransferase
xanthylic pyrophosphorylase	2.4.2.22	xanthine phosphoribosyltransferase
XMP pyrophosphorylase	2.4.2.22	xanthine phosphoribosyltransferase
XPRTase	2.4.2.22	xanthine phosphoribosyltransferase
XGPRT	2.4.2.22	xanthine phosphoribosyltransferase
XPRT	2.4.2.22	xanthine phosphoribosyltransferase
xanthine PRT	2.4.2.22	xanthine phosphoribosyltransferase
EC 2.4.1.72	2.4.2.24	1,4-beta-D-xylan synthase
xylosyltransferase, uridine diphosphoxylose-1,4-beta-xylan	2.4.2.24	1,4-beta-D-xylan synthase
1,4-beta-xylan synthase	2.4.2.24	1,4-beta-D-xylan synthase
synthase, 1,4-beta-xylan	2.4.2.24	1,4-beta-D-xylan synthase
xylan synthase	2.4.2.24	1,4-beta-D-xylan synthase
xylan synthetase	2.4.2.24	1,4-beta-D-xylan synthase
ATCSL D family gene 5	2.4.2.24	1,4-beta-D-xylan synthase
ATCSLD5	2.4.2.24	1,4-beta-D-xylan synthase
IRX14	2.4.2.24	1,4-beta-D-xylan synthase
irregular xylem14	2.4.2.24	1,4-beta-D-xylan synthase
PtrGT43B	2.4.2.24	1,4-beta-D-xylan synthase
PtrGT43C	2.4.2.24	1,4-beta-D-xylan synthase
beta-(1,4)-xylosyltransferase	2.4.2.24	1,4-beta-D-xylan synthase
XylTase	2.4.2.24	1,4-beta-D-xylan synthase
irregular xylem9	2.4.2.24	1,4-beta-D-xylan synthase
IRX9	2.4.2.24	1,4-beta-D-xylan synthase
xylan beta-1,4-xylosyltransferase	2.4.2.24	1,4-beta-D-xylan synthase
IRX10	2.4.2.24	1,4-beta-D-xylan synthase
apiosyltransferase, uridine diphosphoapiose-flavone	2.4.2.25	flavone apiosyltransferase
UDPapiose:7-O-(beta-D-glucosyl)-flavone apiosyltransferase	2.4.2.25	flavone apiosyltransferase
UDP-D-xylose:core protein xylosyltransferase	2.4.2.26	protein xylosyltransferase
UDP-xylose-core protein beta-D-xylosyltransferase	2.4.2.26	protein xylosyltransferase
uridine diphosphoxylose-core protein beta-xylosyltransferase	2.4.2.26	protein xylosyltransferase
xylosyltransferase, uridine diphosphoxylose-core protein beta-	2.4.2.26	protein xylosyltransferase
uridine diphosphoxylose-protein xylosyltransferase	2.4.2.26	protein xylosyltransferase
the enzyme competes for the substrateUDP-D-xylose with glycogenin, EC 2.4.1.186, which utilizes UDP-D-xyloseas an alternative substrate to UDP-D-glucose	2.4.2.26	protein xylosyltransferase
UDP-alpha-D-xyloase:proteoglycan core proteinbeta-D-xylosyltransferase	2.4.2.26	protein xylosyltransferase
SQV-6	2.4.2.26	protein xylosyltransferase
xylosyltransferase sqv-6	2.4.2.26	protein xylosyltransferase
squashed vulva protein 6	2.4.2.26	protein xylosyltransferase
in addition to protein O-glucosyltransferaseactivity, both human and mouse Rumi also show proteinO-xylosyltransferase activity	2.4.2.26	protein xylosyltransferase
peptide O-xylosyltransferase	2.4.2.26	protein xylosyltransferase
UDP-alpha-D-xylose:proteoglycan core proteinbeta-D-xylosyltransferase	2.4.2.26	protein xylosyltransferase
XYLT2	2.4.2.26	protein xylosyltransferase
isozyme	2.4.2.26	protein xylosyltransferase
isozyme	2.4.2.26	protein xylosyltransferase
XYLT1	2.4.2.26	protein xylosyltransferase
xylosyltransferase	2.4.2.26	protein xylosyltransferase
UDP-D-xylose:proteoglycan core protein beta-D-xylosyltransferase	2.4.2.26	protein xylosyltransferase
gene name	2.4.2.26	protein xylosyltransferase
2 isoforms XT-I and XT-II	2.4.2.26	protein xylosyltransferase
isozyme	2.4.2.26	protein xylosyltransferase
XylT-II	2.4.2.26	protein xylosyltransferase
isozyme	2.4.2.26	protein xylosyltransferase
XylT-I	2.4.2.26	protein xylosyltransferase
UDP-D-xylose:core protein beta-D-xylosyltransferase	2.4.2.26	protein xylosyltransferase
xylosyltransferase 2	2.4.2.26	protein xylosyltransferase
isozyme	2.4.2.26	protein xylosyltransferase
peptide O-xylosyltransferase 1	2.4.2.26	protein xylosyltransferase
UDP-D-xylose:proteoglycan core protein b-d-xylosyltransferase	2.4.2.26	protein xylosyltransferase
peptide-O-xylosyltransferase	2.4.2.26	protein xylosyltransferase
xylosyltransferase 1	2.4.2.26	protein xylosyltransferase
xylosyltransferase-I	2.4.2.26	protein xylosyltransferase
dihydrostreptosyltransferase, thymidinediphosphodihydrostreptose-streptidine 6-phosphate	2.4.2.27	dTDP-dihydrostreptose-streptidine-6-phosphate
MeSAdo phosphorylase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
MeSAdo/Ado phosphorylase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
phosphorylase, methylthioadenosine	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
methylthioadenosine nucleoside phosphorylase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
MTAPase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
methylthioadenosine nucleosidase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
5'-deoxy-5'-methylthioadenosine phosphorylase II	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
SsMTAPII	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
SsMTAP	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
MTAP	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
methylthioadenosine phosphorylase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
MTAN1	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
MTN1	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
MTAN2	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
MTN2	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
SsMTAP II	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
locus name	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
gene name	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
PfMTAP	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
RSFP	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
MTAN	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
5'-methylthioadenosine nucleosidase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
5-methylthioadenosine phosphorylase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
Mtap protein	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
MTA phosphorylase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
5'-methylthioadenosine phosphorylase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
5’-methylthioadenosine phosphorylase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
5'-deoxy-5'-methylthioadenosine phosphorylase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
5'-deoxy-5'-methylthioadenosine:orthophosphatemethylthioribosyltransferase	2.4.2.28	S-methyl-5'-thioadenosine phosphorylase
guanine insertion enzyme	2.4.2.29	tRNA-guanosine34 transglycosylase
tRNA transglycosylase	2.4.2.29	tRNA-guanosine34 transglycosylase
tRNA guanine transglycosylase	2.4.2.29	tRNA-guanosine34 transglycosylase
queuine tRNA ribosyltransferase	2.4.2.29	tRNA-guanosine34 transglycosylase
Q-insertase	2.4.2.29	tRNA-guanosine34 transglycosylase
queuine insertase	2.4.2.29	tRNA-guanosine34 transglycosylase
ribosyltransferase, queuine transfer ribonucleate	2.4.2.29	tRNA-guanosine34 transglycosylase
transfer ribonucleate glycosyltransferase	2.4.2.29	tRNA-guanosine34 transglycosylase
tRNA guanine transglycosidase	2.4.2.29	tRNA-guanosine34 transglycosylase
guanine, queuine-tRNA transglycosylase	2.4.2.29	tRNA-guanosine34 transglycosylase
virulence-associated protein VACC	2.4.2.29	tRNA-guanosine34 transglycosylase
queuine tRNA-ribosyltransferase	2.4.2.29	tRNA-guanosine34 transglycosylase
tRNA-guanine 34 transglycosylase	2.4.2.29	tRNA-guanosine34 transglycosylase
ArcTGT	2.4.2.29	tRNA-guanosine34 transglycosylase
tRNA–guanine transglycosylase	2.4.2.29	tRNA-guanosine34 transglycosylase
tRNA-guanine transglycosidase	2.4.2.29	tRNA-guanosine34 transglycosylase
QTRT1	2.4.2.29	tRNA-guanosine34 transglycosylase
queuine tRNA-ribosyltransferase 1	2.4.2.29	tRNA-guanosine34 transglycosylase
queuine tRNA-ribosyltransferase domain-containing 1	2.4.2.29	tRNA-guanosine34 transglycosylase
QTRTD1	2.4.2.29	tRNA-guanosine34 transglycosylase
tRNA-guanine transglycosylases	2.4.2.29	tRNA-guanosine34 transglycosylase
tRNA-guanine transglycosylase	2.4.2.29	tRNA-guanosine34 transglycosylase
QueTGT	2.4.2.29	tRNA-guanosine34 transglycosylase
TGT	2.4.2.29	tRNA-guanosine34 transglycosylase
pyrimidine phosphorylase	2.4.2.3	uridine phosphorylase
uridine:orthophosphate alpha-D-ribosyltransferase	2.4.2.3	uridine phosphorylase
phosphorylase, uridine	2.4.2.3	uridine phosphorylase
UrdPase	2.4.2.3	uridine phosphorylase
UDRPase	2.4.2.3	uridine phosphorylase
StUPh	2.4.2.3	uridine phosphorylase
UPH	2.4.2.3	uridine phosphorylase
UPase	2.4.2.3	uridine phosphorylase
uridine phosphorylase 1	2.4.2.3	uridine phosphorylase
UP type 1	2.4.2.3	uridine phosphorylase
UPP1	2.4.2.3	uridine phosphorylase
UP1	2.4.2.3	uridine phosphorylase
uridine phosphorylase-1	2.4.2.3	uridine phosphorylase
the enzyme belongs to the NP1 subfamily of thenucleoside phosphorylase, NP, superfamily of enzymes	2.4.2.3	uridine phosphorylase
apUP	2.4.2.3	uridine phosphorylase
gene name	2.4.2.3	uridine phosphorylase
UPP2	2.4.2.3	uridine phosphorylase
isoform	2.4.2.3	uridine phosphorylase
inactive isoform	2.4.2.3	uridine phosphorylase
L-UrdPase	2.4.2.3	uridine phosphorylase
uridine phosphorylase-2	2.4.2.3	uridine phosphorylase
UPase-2	2.4.2.3	uridine phosphorylase
pyrimidine nucleoside phosphorylase	2.4.2.3	uridine phosphorylase
pynpase	2.4.2.3	uridine phosphorylase
uridine phosphorylase	2.4.2.3	uridine phosphorylase
(adenosine diphosphoribose)transferase, nicotinamide adeninedinucleotide-protein	2.4.2.30	NAD+ ADP-ribosyltransferase
193-kDa vault protein	2.4.2.30	NAD+ ADP-ribosyltransferase
adenosine diphosphate ribosyltransferase	2.4.2.30	NAD+ ADP-ribosyltransferase
ADP-ribosyltransferase (polymerizing)	2.4.2.30	NAD+ ADP-ribosyltransferase
ADPRT	2.4.2.30	NAD+ ADP-ribosyltransferase
C3 exoenzyme	2.4.2.30	NAD+ ADP-ribosyltransferase
msPARP	2.4.2.30	NAD+ ADP-ribosyltransferase
NAD-protein ADP-ribosyltransferase	2.4.2.30	NAD+ ADP-ribosyltransferase
NAD(+) ADP-ribosyltransferase	2.4.2.30	NAD+ ADP-ribosyltransferase
NAD+:ADP-ribosyltransferase (polymerizing)	2.4.2.30	NAD+ ADP-ribosyltransferase
pADPRT	2.4.2.30	NAD+ ADP-ribosyltransferase
PARP-related/IalphaI-related H5/proline-rich	2.4.2.30	NAD+ ADP-ribosyltransferase
PARP	2.4.2.30	NAD+ ADP-ribosyltransferase
PH5P	2.4.2.30	NAD+ ADP-ribosyltransferase
poly(ADP-ribose) transferase	2.4.2.30	NAD+ ADP-ribosyltransferase
poly(ADP-ribose) synthase	2.4.2.30	NAD+ ADP-ribosyltransferase
poly(ADP-ribosyl)transferase	2.4.2.30	NAD+ ADP-ribosyltransferase
poly[ADP-ribose] synthetase	2.4.2.30	NAD+ ADP-ribosyltransferase
TANK1	2.4.2.30	NAD+ ADP-ribosyltransferase
