EC Number	Systematic Name	Recommended Name	UniProt	Organism	Organism Commentary
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	expression in Escherichia coli
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	gene XynA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga neapolitana	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga neapolitana	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga petrophila RKU-1	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga sp.	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga sp. strain FjSS3-B.1	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermus brockianus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris Co3Bag1	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris Co3Bag1	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielaviopsis paradoxa	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		tobacco mosaic virus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Torulaspora	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes cinnabarina	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes hirsuta	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes hirsuta	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes hirsuta	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes versicolor	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes villosa	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma atroviride	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma harzianum ATCC 42459	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma inhamatum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F8W669	Trichoderma longibrachiatum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	beta-xylanase M2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma longibrachiatum CS-185	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma orientale	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B2CNY5	Trichoderma reesei	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B2CNY5	Trichoderma reesei	Xyn2 or Rut C-30; gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P36217	Trichoderma reesei	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P36218	Trichoderma reesei	xylanase II
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	2 xylanases
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM6a	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei QM9414	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B2CNY5	Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	gene xyn2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma reesei RUT C-30	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp.	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp.	two acidic beta-endoxylanases EX1 and EX2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp.	aff. atroviride, GenBank Accession: HQ630969; aff. koningii, GenBank Accession: HQ630959; aff. lixii, GenBank Accession: HQ630960; aff. spirale, GenBank Accession: HQ630962
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp.	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma sp. K9301	two acidic beta-endoxylanases EX1 and EX2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma virens	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma virens	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q9UVF9	Trichoderma viride	precursor
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichoderma viride	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trichonympha agilis	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triscelophorus monosporus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	50% Belgian, 35% German, and 15% French wheat varieties
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	two wheat varieties, Legat and Astuce; varieties Legat and Astuce, additionally microbial washed off activity of endoxylanase is investigated
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum aestivum cv. Thatcher	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum monococcum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum spelta	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum spelta	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum spelta	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum spelta	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum turgidum subsp. durum	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum turgidum subsp. durum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum turgidum subsp. durum	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Triticum turgidum subsp. durum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B2LWN3	uncultured bacterium	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		uncultured bacterium	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		uncultured bacterium	isolated from the rumen contents of Hu sheep
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		uncultured bacterium	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		uncultured bacterium	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	E2DQY5	uncultured microorganism	from Bos mutus rumen; RuCelA, a bifunctional xylanase/endoglucanase, EC 3.2.1.8 and EC 3.2.1.73; isolated from rumen from a yak rumen metagenomic library, chinese yak, Bos grunniens
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	E2FJN9	uncultured microorganism	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	I6M1A2	uncultured microorganism	isolated from alkaline wastewater sludge of a paper mill
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ursidae	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ursidae	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q4P0L3	Ustilago maydis	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ustilago maydis	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q4P0L3	Ustilago maydis 521	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Verrucomicrobia	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Vibrionimonas magnilacihabitans	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Viruses	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Vitis vinifera	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Vitis vinifera	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Volvariella	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Volvariella volvacea	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Volvariella volvacea	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Volvariella volvacea	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		x Triticosecale	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		x Triticosecale	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		x Triticosecale	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		x Tritordeum	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Xanthomonas citri pv. citri	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q9AM28	Xanthomonas oryzae	precursor
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Xylanimicrobium pachnodae	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Xyleborinus saxesenii	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Yarrowia	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Yarrowia	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Yarrowia lipolytica	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Yarrowia lipolytica	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		yeast-like fungi	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		yeasts	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		yeasts	AMENDA reliability ++
